USD,UNITED STATES,NYSE,NVLS ,Novellus Systems 
USD,UNITED STATES,NYSE,NUE ,Nucor Corp. 
USD,UNITED STATES,NYSE,NVDA ,Nvidia Corporation 
USD,UNITED STATES,NYSE,NYX ,NYSE Euronext 
USD,UNITED STATES,NYSE,OXY ,Occidental Petroleum 
USD,UNITED STATES,NYSE,ODP ,Office Depot 
USD,UNITED STATES,NYSE,OMC ,Omnicom Group 
USD,UNITED STATES,NYSE,ORCL ,Oracle Corp. 
USD,UNITED STATES,NYSE,PCAR ,PACCAR Inc. 
USD,UNITED STATES,NYSE,PTV ,Pactiv Corp. 
USD,UNITED STATES,NYSE,PLL ,Pall Corp. 
USD,UNITED STATES,NYSE,PH ,Parker-Hannifin 
USD,UNITED STATES,NYSE,PDCO ,Patterson Cos. Inc. 
USD,UNITED STATES,NYSE,PAYX ,Paychex Inc. 
USD,UNITED STATES,NYSE,BTU ,Peabody Energy 
USD,UNITED STATES,NYSE,JCP ,Penney (J.C.) 
USD,UNITED STATES,NYSE,POM ,Pepco Holdings Inc. 
USD,UNITED STATES,NYSE,PBG ,Pepsi Bottling Group 
USD,UNITED STATES,NYSE,PEP ,PepsiCo Inc. 
USD,UNITED STATES,NYSE,PKI ,PerkinElmer 
USD,UNITED STATES,NYSE,PFE ,Pfizer Inc. 
USD,UNITED STATES,NYSE,PCG ,PG&E Corp. 
USD,UNITED STATES,NYSE,PM ,Philip Morris International 
USD,UNITED STATES,NYSE,PNW ,Pinnacle West Capital 
USD,UNITED STATES,NYSE,PXD ,Pioneer Natural Resources 
USD,UNITED STATES,NYSE,PBI ,Pitney-Bowes 
USD,UNITED STATES,NYSE,PCL ,Plum Creek Timber Co. 
USD,UNITED STATES,NYSE,PNC ,PNC Financial Services 
USD,UNITED STATES,NYSE,RL ,Polo Ralph Lauren Corp. 
USD,UNITED STATES,NYSE,PPG ,PPG Industries 
USD,UNITED STATES,NYSE,PPL ,PPL Corp. 
USD,UNITED STATES,NYSE,PX ,Praxair Inc. 
USD,UNITED STATES,NYSE,PCP ,Precision Castparts 
USD,UNITED STATES,NYSE,PFG ,Principal Financial Group 
USD,UNITED STATES,NYSE,PG ,Procter & Gamble 
USD,UNITED STATES,NYSE,PGN ,Progress Energy Inc. 
USD,UNITED STATES,NYSE,PGR ,Progressive Corp. 
USD,UNITED STATES,NYSE,PLD ,ProLogis 
USD,UNITED STATES,NYSE,PRU ,Prudential Financial 
USD,UNITED STATES,NYSE,PEG ,Public Serv. Enterprise Inc. 
USD,UNITED STATES,NYSE,PSA ,Public Storage 
USD,UNITED STATES,NYSE,PHM ,Pulte Homes Inc. 
USD,UNITED STATES,NYSE,QLGC ,QLogic Corp. 
USD,UNITED STATES,NYSE,QCOM ,QUALCOMM Inc. 
USD,UNITED STATES,NYSE,DGX ,Quest Diagnostics 
USD,UNITED STATES,NYSE,STR ,Questar Corp. 
USD,UNITED STATES,NYSE,Q ,Qwest Communications Int 
USD,UNITED STATES,NYSE,RSH ,RadioShack Corp 
USD,UNITED STATES,NYSE,RRC ,Range Resources Corp. 
USD,UNITED STATES,NYSE,RTN ,Raytheon Co. (New) 
USD,UNITED STATES,NYSE,RF ,Regions Financial Corp. 
USD,UNITED STATES,NYSE,RAI ,Reynolds American Inc. 
USD,UNITED STATES,NYSE,RHI ,Robert Half International 
USD,UNITED STATES,NYSE,ROK ,Rockwell Automation Inc. 
USD,UNITED STATES,NYSE,COL ,Rockwell Collins 
USD,UNITED STATES,NYSE,ROH ,Rohm & Haas 
USD,UNITED STATES,NYSE,RDC ,Rowan Cos. 
USD,UNITED STATES,NYSE,R ,Ryder System 
USD,UNITED STATES,NYSE,SWY ,Safeway Inc. 
USD,UNITED STATES,NYSE,CRM ,Salesforce.com 
USD,UNITED STATES,NYSE,SNDK ,SanDisk Corporation 
